0.1374528445701381	0.06002311593446111	0.25568871977421176	0.4419965006031502	0.5429558850824749	0.3787550761704652	0.5749486042184523	0.4479678510906584	0.5592349873475752	0.7510639191225241	0.3912701175766641	0.5298026301243435	0.6731104878332348	0.27959262273883784	0.5376249610186484	0.41169568531071593

2.47090121419416e-7	-1.2349296289408151e-8	3.7952372325638735e-7	1.999464408749323e-7	2.654544179124612e-7	8.64349749303537e-8	-1.0163604002859406e-6	1.5022916056027295e-7	1.7833199708892324e-7	-4.943732349408174e-7	4.0509968005262356e-7	-5.0952727502910745e-9	2.644288712778712e-7	5.337726907728147e-7	2.7533843073524265e-7	3.594405751786958e-7
-1.2349296289408151e-8	7.042829570642206e-7	-4.200573396509199e-8	2.4992757941221223e-6	4.4419459991582437e-7	1.961931419950418e-7	1.2139642021622808e-7	-2.991701401693796e-8	5.644816245674832e-8	-6.514682195884525e-7	-4.994949833412853e-8	-1.70474938070918e-8	-7.295300212241712e-8	-3.0970041061997215e-8	-7.364861727954929e-8	1.2715799303747093e-9
3.7952372325638735e-7	-4.200573396509199e-8	7.0614614650713265e-6	-2.635047468626938e-6	6.007889081604737e-7	5.613432265308265e-7	1.653465199406257e-6	2.9489293645549623e-7	7.412138145327184e-7	1.4649779858292385e-6	7.441877381708292e-7	4.2924820057740043e-7	5.216528016266159e-7	8.995437839761364e-7	3.330855414251865e-7	6.198587088029189e-7
1.999464408749323e-7	2.4992757941221223e-6	-2.635047468626938e-6	0.000820490509917339	0.0004036423513469648	-2.3386119826263724e-6	-0.00004923721859004959	4.880639010452969e-7	-4.5670771041455734e-6	0.000012721545433991442	-2.9604762491153748e-6	-1.5349402050496515e-7	4.070096207302202e-6	-6.405054317642385e-7	-1.7804914706801149e-6	-1.2287400628800817e-6
2.654544179124612e-7	4.4419459991582437e-7	6.007889081604737e-7	0.0004036423513469648	0.00043206968693792125	3.1282393889921565e-6	-0.00003856180416928214	3.075968046861931e-8	-9.078342493316301e-7	8.284550219013393e-6	-2.1773119529772804e-6	-1.1602471772735377e-6	6.363109192308987e-6	-7.349431721421633e-7	-1.4740306374021683e-6	-8.857785088551348e-7
8.64349749303537e-8	1.961931419950418e-7	5.613432265308265e-7	-2.3386119826263724e-6	3.1282393889921565e-6	0.000017480747194191104	-0.000012844320211398475	9.270444739709388e-8	2.2815251608939687e-7	-8.362854974954124e-7	6.350880261603663e-7	-2.8195696664199574e-8	-9.839450000895869e-7	3.200408417323012e-7	5.586950525718197e-7	4.598316157532805e-7
-1.0163604002859406e-6	1.2139642021622808e-7	1.653465199406257e-6	-0.00004923721859004959	-0.00003856180416928214	-0.000012844320211398475	0.00046548896151904615	-1.5607518158013308e-6	4.4890225559524926e-7	0.00002450964182570728	-1.8910256902514246e-6	-7.478110026522979e-7	4.216832698883195e-6	-1.7850332762029826e-6	-1.4356863313332644e-6	-1.4896575187332931e-6
1.5022916056027295e-7	-2.991701401693796e-8	2.9489293645549623e-7	4.880639010452969e-7	3.075968046861931e-8	9.270444739709388e-8	-1.5607518158013308e-6	4.234735832416041e-6	-1.3968553987326987e-6	-4.659954168218261e-6	1.642951970557777e-7	6.642094914964865e-7	-1.443637991809747e-6	2.1707497714038846e-7	2.64251900388456e-7	3.741411364055819e-7
1.7833199708892324e-7	5.644816245674832e-8	7.412138145327184e-7	-4.5670771041455734e-6	-9.078342493316301e-7	2.2815251608939687e-7	4.4890225559524926e-7	-1.3968553987326987e-6	4.877843714789403e-6	0.000018366918673782706	3.7382855709195576e-7	1.7857429076631305e-7	2.473544925956612e-6	4.3349878659502175e-7	5.491383785284202e-7	5.290949288920572e-7
-4.943732349408174e-7	-6.514682195884525e-7	1.4649779858292385e-6	0.000012721545433991442	8.284550219013393e-6	-8.362854974954124e-7	0.00002450964182570728	-4.659954168218261e-6	0.000018366918673782706	0.000327264749440451	-2.5436785589344466e-6	1.0308716566363945e-6	9.09075383731988e-6	-7.383366361621973e-7	-5.823929393582526e-7	-9.797387297849832e-7
4.0509968005262356e-7	-4.994949833412853e-8	7.441877381708292e-7	-2.9604762491153748e-6	-2.1773119529772804e-6	6.350880261603663e-7	-1.8910256902514246e-6	1.642951970557777e-7	3.7382855709195576e-7	-2.5436785589344466e-6	1.3367408966907718e-6	4.959568249881002e-8	5.012360986630185e-7	9.810686749608823e-7	8.254400185097112e-7	8.546477529040046e-7
-5.0952727502910745e-9	-1.70474938070918e-8	4.2924820057740043e-7	-1.5349402050496515e-7	-1.1602471772735377e-6	-2.8195696664199574e-8	-7.478110026522979e-7	6.642094914964865e-7	1.7857429076631305e-7	1.0308716566363945e-6	4.959568249881002e-8	1.641527622668228e-6	-1.9386686609343895e-7	4.6379790677804346e-10	2.5502709920468914e-8	-3.06601397895074e-8
2.644288712778712e-7	-7.295300212241712e-8	5.216528016266159e-7	4.070096207302202e-6	6.363109192308987e-6	-9.839450000895869e-7	4.216832698883195e-6	-1.443637991809747e-6	2.473544925956612e-6	9.09075383731988e-6	5.012360986630185e-7	-1.9386686609343895e-7	8.757755427914788e-6	7.472152948801572e-7	7.633010542920542e-7	7.60312367102447e-7
5.337726907728147e-7	-3.0970041061997215e-8	8.995437839761364e-7	-6.405054317642385e-7	-7.349431721421633e-7	3.200408417323012e-7	-1.7850332762029826e-6	2.1707497714038846e-7	4.3349878659502175e-7	-7.383366361621973e-7	9.810686749608823e-7	4.6379790677804346e-10	7.472152948801572e-7	1.3528729663893092e-6	6.290461208621176e-7	8.199354346831839e-7
2.7533843073524265e-7	-7.364861727954929e-8	3.330855414251865e-7	-1.7804914706801149e-6	-1.4740306374021683e-6	5.586950525718197e-7	-1.4356863313332644e-6	2.64251900388456e-7	5.491383785284202e-7	-5.823929393582526e-7	8.254400185097112e-7	2.5502709920468914e-8	7.633010542920542e-7	6.290461208621176e-7	1.1698326084434674e-6	9.127217330743517e-7
3.594405751786958e-7	1.2715799303747093e-9	6.198587088029189e-7	-1.2287400628800817e-6	-8.857785088551348e-7	4.598316157532805e-7	-1.4896575187332931e-6	3.741411364055819e-7	5.290949288920572e-7	-9.797387297849832e-7	8.546477529040046e-7	-3.06601397895074e-8	7.60312367102447e-7	8.199354346831839e-7	9.127217330743517e-7	1.1865314077658562e-6
