0.19439579651992736	0.06512013182309608	0.36327176471867273	0.5027479956167437	0.5924051219226593	0.447358723204397	0.5949311246750476	0.48476813475158553	0.5891376298460193	0.7851481201003986	0.470158002461503	0.5475096770845319	0.7174149780609349	0.3929474438170406	0.5775045886826934	0.6627595044423712	0.48685952876152594	0.7285927039852588	0.7535670419584188

1.1633417059257075e-7	-1.5741452054741048e-9	1.0836052053681749e-7	-1.0651274026445631e-6	-5.481097997893913e-7	1.0812423712645452e-7	-9.769254807677109e-7	6.328477393827303e-8	1.446680483498927e-7	2.5316028038856316e-7	1.7096547060999613e-7	7.796670547692438e-8	1.419358940136443e-7	2.2087905603841548e-7	1.8415136732027676e-7	1.7658898104592208e-7	2.1077014731882196e-7	1.4678593428323662e-7	1.2135195284827303e-7
-1.5741452054741048e-9	3.412460228094735e-7	-3.28794689205322e-7	2.755290851663706e-7	1.516034673056888e-6	-2.1449453920692984e-7	1.103267301332894e-6	-3.7305320625291856e-8	-1.1046261607022238e-7	-1.9849875046697782e-7	1.5808665902281666e-8	-9.428456054527518e-8	-5.429120205263258e-8	2.2526510300141618e-8	2.132429088128396e-8	-5.5096940738347385e-8	1.716102591738915e-8	-1.6625819190788535e-9	5.317838516426732e-8
1.0836052053681749e-7	-3.28794689205322e-7	0.0001930196459863755	-0.00003726134183910906	-0.000056286955325455126	0.000016130034062231703	-7.8931886028904e-6	2.0741478162992864e-6	-1.3094924914880798e-6	1.5448824046621855e-6	-1.798439009348349e-7	1.447606880748842e-6	2.8156757935084873e-7	9.396868319228245e-8	-4.47083788743661e-7	9.8192322587977e-7	-3.435298568892845e-7	1.814900705160281e-6	7.168923482427514e-7
-1.0651274026445631e-6	2.755290851663706e-7	-0.00003726134183910906	0.0011299784351200633	0.001252544336309618	-0.000011109137512594219	-0.00006746066182013896	-4.587605960010593e-6	6.046089891394161e-7	5.908007289410389e-6	2.0515995781427948e-7	5.685520381657281e-7	2.6807414538638664e-6	-2.7562632848581485e-6	-3.6253106526717496e-6	-1.718753727937419e-6	-2.846194264545677e-6	-2.3745400809238275e-6	-5.194851211022766e-6
-5.481097997893913e-7	1.516034673056888e-6	-0.000056286955325455126	0.001252544336309618	0.0028482244806052126	-8.553400112252215e-6	0.00006179932050430121	-8.861050227724975e-7	2.952185541605275e-6	0.00002161259279640375	5.169990243929921e-6	5.490102346179549e-6	4.854316439807426e-6	-1.3721366467415675e-6	-3.8546329042547505e-6	-3.7136790521709265e-6	-3.049741768614542e-7	-9.700830211523168e-7	-2.1191196169842842e-8
1.0812423712645452e-7	-2.1449453920692984e-7	0.000016130034062231703	-0.000011109137512594219	-8.553400112252215e-6	0.0004139767013098044	0.0002655067532581891	-1.2181415679732247e-6	2.3017190974420134e-7	2.0228487455062407e-6	-1.435539033112417e-6	4.2948417339120916e-8	-1.3401327604737245e-6	-4.875366563500647e-7	-1.4835662546331464e-6	5.685404153094222e-7	-1.1897631959263665e-6	-9.478754878777102e-7	-6.812195182153965e-7
-9.769254807677109e-7	1.103267301332894e-6	-7.8931886028904e-6	-0.00006746066182013896	0.00006179932050430121	0.0002655067532581891	0.001551611430163982	-5.926761711525041e-7	4.871692165497359e-7	-0.000016152564202969975	-5.773209592529309e-6	-2.2624993307676755e-6	-7.09309783224209e-6	-2.7075127139207216e-6	-5.041108501488234e-6	-1.364743764585128e-6	-2.53508522450716e-6	-3.9758006527723665e-6	-2.9702644531868164e-6
6.328477393827303e-8	-3.7305320625291856e-8	2.0741478162992864e-6	-4.587605960010593e-6	-8.861050227724975e-7	-1.2181415679732247e-6	-5.926761711525041e-7	1.9570364816238344e-6	-2.033975761340929e-7	-2.560910798628366e-8	3.4421565813604833e-7	8.228748342395111e-7	-2.920270953196347e-7	1.597650086563531e-7	1.6752057399422104e-7	2.527482085048888e-7	1.8646371559254557e-7	2.713801416656524e-7	4.026942877436899e-7
1.446680483498927e-7	-1.1046261607022238e-7	-1.3094924914880798e-6	6.046089891394161e-7	2.952185541605275e-6	2.3017190974420134e-7	4.871692165497359e-7	-2.033975761340929e-7	2.1104458213994563e-6	1.1194629450709566e-6	2.036861902763054e-7	7.808325037394957e-7	6.865078008594243e-7	2.8352455446056357e-7	3.694681628276248e-7	3.102126471282311e-7	3.851733897101932e-7	2.98734017608201e-7	3.147344538764164e-7
2.5316028038856316e-7	-1.9849875046697782e-7	1.5448824046621855e-6	5.908007289410389e-6	0.00002161259279640375	2.0228487455062407e-6	-0.000016152564202969975	-2.560910798628366e-8	1.1194629450709566e-6	0.0000233980968446741	5.114422561910263e-7	4.3558380084713407e-7	5.158344154441965e-6	6.062780137049552e-7	3.8949229752590036e-7	4.585100074527105e-7	3.7326563970337925e-7	5.185962349275431e-7	6.098740923497778e-7
1.7096547060999613e-7	1.5808665902281666e-8	-1.798439009348349e-7	2.0515995781427948e-7	5.169990243929921e-6	-1.435539033112417e-6	-5.773209592529309e-6	3.4421565813604833e-7	2.036861902763054e-7	5.114422561910263e-7	8.338303343474952e-7	2.626367934599612e-7	5.364841415728057e-8	3.8333833217781744e-7	4.786600469021956e-7	3.9765211971976755e-7	4.804885645209441e-7	4.0417320369726754e-7	6.094901013627833e-7
7.796670547692438e-8	-9.428456054527518e-8	1.447606880748842e-6	5.685520381657281e-7	5.490102346179549e-6	4.2948417339120916e-8	-2.2624993307676755e-6	8.228748342395111e-7	7.808325037394957e-7	4.3558380084713407e-7	2.626367934599612e-7	3.0043383862579456e-6	2.6874258847520907e-8	1.8040311279018286e-7	1.7735050704392855e-7	3.014307956906864e-7	2.5003313788127406e-7	2.4256375661884597e-7	2.4069911278037006e-7
1.419358940136443e-7	-5.429120205263258e-8	2.8156757935084873e-7	2.6807414538638664e-6	4.854316439807426e-6	-1.3401327604737245e-6	-7.09309783224209e-6	-2.920270953196347e-7	6.865078008594243e-7	5.158344154441965e-6	5.364841415728057e-8	2.6874258847520907e-8	4.182438376605682e-6	2.594766909797656e-7	1.8251251839111202e-7	3.216677078259094e-7	2.594461777390595e-7	3.1605828207194015e-7	3.6938373342616747e-8
2.2087905603841548e-7	2.2526510300141618e-8	9.396868319228245e-8	-2.7562632848581485e-6	-1.3721366467415675e-6	-4.875366563500647e-7	-2.7075127139207216e-6	1.597650086563531e-7	2.8352455446056357e-7	6.062780137049552e-7	3.8333833217781744e-7	1.8040311279018286e-7	2.594766909797656e-7	5.076792430308689e-7	4.090390797749908e-7	3.748054796483153e-7	4.590941465932744e-7	2.971374477042245e-7	3.0097824906271065e-7
1.8415136732027676e-7	2.132429088128396e-8	-4.47083788743661e-7	-3.6253106526717496e-6	-3.8546329042547505e-6	-1.4835662546331464e-6	-5.041108501488234e-6	1.6752057399422104e-7	3.694681628276248e-7	3.8949229752590036e-7	4.786600469021956e-7	1.7735050704392855e-7	1.8251251839111202e-7	4.090390797749908e-7	9.549966379584361e-7	4.549086643115867e-7	5.072675815087085e-7	6.42693103261489e-7	8.405538450658852e-7
1.7658898104592208e-7	-5.5096940738347385e-8	9.8192322587977e-7	-1.718753727937419e-6	-3.7136790521709265e-6	5.685404153094222e-7	-1.364743764585128e-6	2.527482085048888e-7	3.102126471282311e-7	4.585100074527105e-7	3.9765211971976755e-7	3.014307956906864e-7	3.216677078259094e-7	3.748054796483153e-7	4.549086643115867e-7	1.2325908494951937e-6	4.283069936140242e-7	9.378929655795908e-7	5.192516843840434e-7
2.1077014731882196e-7	1.716102591738915e-8	-3.435298568892845e-7	-2.846194264545677e-6	-3.049741768614542e-7	-1.1897631959263665e-6	-2.53508522450716e-6	1.8646371559254557e-7	3.851733897101932e-7	3.7326563970337925e-7	4.804885645209441e-7	2.5003313788127406e-7	2.594461777390595e-7	4.590941465932744e-7	5.072675815087085e-7	4.283069936140242e-7	6.790886612388634e-7	4.0395929757064606e-7	5.910911676152114e-7
1.4678593428323662e-7	-1.6625819190788535e-9	1.814900705160281e-6	-2.3745400809238275e-6	-9.700830211523168e-7	-9.478754878777102e-7	-3.9758006527723665e-6	2.713801416656524e-7	2.98734017608201e-7	5.185962349275431e-7	4.0417320369726754e-7	2.4256375661884597e-7	3.1605828207194015e-7	2.971374477042245e-7	6.42693103261489e-7	9.378929655795908e-7	4.0395929757064606e-7	1.4312043321324772e-6	1.015721152012468e-6
1.2135195284827303e-7	5.317838516426732e-8	7.168923482427514e-7	-5.194851211022766e-6	-2.1191196169842842e-8	-6.812195182153965e-7	-2.9702644531868164e-6	4.026942877436899e-7	3.147344538764164e-7	6.098740923497778e-7	6.094901013627833e-7	2.4069911278037006e-7	3.6938373342616747e-8	3.0097824906271065e-7	8.405538450658852e-7	5.192516843840434e-7	5.910911676152114e-7	1.015721152012468e-6	2.60273587210109e-6
