0.13776561224624073	0.06020089201410812	0.2562443936334931	0.48343991235223815	0.6013422017192686	0.4093412021795725	0.5923449872705636	0.4598274298932388	0.61844448243466	0.8203750806008644	0.42176671580703656	0.5489086675375177	0.7056071454278039	0.2804073868339381	0.44588404940862075

3.659290333132381e-7	1.848614548641294e-8	5.735629380011156e-7	6.388575376570224e-8	-1.668694044930464e-7	3.9239514373347744e-7	-1.8535330173681435e-6	2.0724439400217274e-7	8.412228183009021e-8	-1.1643637263254234e-6	4.512049159206656e-7	-9.698828651032549e-8	2.396336166022353e-7	4.87860461746943e-7	4.776405054423234e-7
1.848614548641294e-8	9.46793356497924e-7	1.1950685562756307e-7	2.9274156951514232e-6	4.405986143854328e-6	1.7027912330724276e-7	2.055161962255636e-6	1.4268080662857327e-7	-1.753685304937864e-7	-4.087402025950536e-7	2.8131424091830453e-8	1.418819765146711e-7	-3.461558399610003e-8	3.162112678527876e-9	1.6436791906266067e-8
5.735629380011156e-7	1.1950685562756307e-7	5.187932091186667e-6	-7.541469040606776e-6	5.968140818312634e-6	1.2877540733054243e-6	-4.2735321781517064e-6	3.5313853670719197e-7	-8.537362568134361e-8	-2.528101681517679e-6	7.103328017537303e-7	-7.884352402531555e-8	-1.4836213331458298e-7	8.144784730213704e-7	8.161163039805801e-7
6.388575376570224e-8	2.9274156951514232e-6	-7.541469040606776e-6	0.0008065824977790116	0.0003773713701830321	-5.8445959148707635e-6	-0.000060010503847358613	5.532200369819557e-6	-2.1682551516433907e-6	0.00002573149628537032	-1.7208141949864007e-6	2.1346136537504404e-6	0.000011680944229673631	-2.3787437002733273e-6	-4.529882983768409e-6
-1.668694044930464e-7	4.405986143854328e-6	5.968140818312634e-6	0.0003773713701830321	0.00106768334378785	-7.428540208001154e-6	-0.00004438592258231853	8.830311963583945e-7	-3.366600522932845e-6	0.000014420728245494728	-2.728531693314747e-6	-5.505754193340226e-7	9.458278990321163e-7	-1.8422805441623142e-6	-5.284788707611778e-6
3.9239514373347744e-7	1.7027912330724276e-7	1.2877540733054243e-6	-5.8445959148707635e-6	-7.428540208001154e-6	0.000056513986964566226	-0.000037857821090048546	7.478740459936533e-7	1.339762861169449e-6	-1.5745890086510556e-6	3.375520286478365e-7	-3.6188623543120395e-7	2.8939561628301596e-7	7.940415518206714e-7	1.1952469327809991e-6
-1.8535330173681435e-6	2.055161962255636e-6	-4.2735321781517064e-6	-0.000060010503847358613	-0.00004438592258231853	-0.000037857821090048546	0.0007898560522470469	4.330585118823658e-6	-1.0790045219099223e-6	9.608593637378318e-7	4.550417385085141e-8	6.448666997106587e-8	2.4551924883982144e-6	-4.003361260924161e-6	-1.4422108551333673e-6
2.0724439400217274e-7	1.4268080662857327e-7	3.5313853670719197e-7	5.532200369819557e-6	8.830311963583945e-7	7.478740459936533e-7	4.330585118823658e-6	3.93415096324862e-6	-1.1323257704811226e-6	-4.855125932427874e-6	4.2298958952371777e-7	4.7240896387282587e-7	4.2544465568625135e-7	1.189869192570392e-7	1.8541994198541926e-7
8.412228183009021e-8	-1.753685304937864e-7	-8.537362568134361e-8	-2.1682551516433907e-6	-3.366600522932845e-6	1.339762861169449e-6	-1.0790045219099223e-6	-1.1323257704811226e-6	3.742987510679286e-6	0.000010252673674428231	5.573829716909661e-7	5.721393190458326e-7	1.0849437847118374e-6	1.8575362274704988e-7	4.5884684482680225e-7
-1.1643637263254234e-6	-4.087402025950536e-7	-2.528101681517679e-6	0.00002573149628537032	0.000014420728245494728	-1.5745890086510556e-6	9.608593637378318e-7	-4.855125932427874e-6	0.000010252673674428231	0.00010509666415192176	3.5837186721900486e-7	2.6044772782933366e-6	0.00001328746008491326	-1.4422869236939367e-6	-3.553316370329212e-6
4.512049159206656e-7	2.8131424091830453e-8	7.103328017537303e-7	-1.7208141949864007e-6	-2.728531693314747e-6	3.375520286478365e-7	4.550417385085141e-8	4.2298958952371777e-7	5.573829716909661e-7	3.5837186721900486e-7	1.2480386174129457e-6	1.460813545577972e-7	6.925078505218799e-7	6.66320683926642e-7	7.878741874877368e-7
-9.698828651032549e-8	1.418819765146711e-7	-7.884352402531555e-8	2.1346136537504404e-6	-5.505754193340226e-7	-3.6188623543120395e-7	6.448666997106587e-8	4.7240896387282587e-7	5.721393190458326e-7	2.6044772782933366e-6	1.460813545577972e-7	2.414974091516752e-6	-1.0602028086439533e-7	-9.338667398942029e-8	-1.085986028666769e-8
2.396336166022353e-7	-3.461558399610003e-8	-1.4836213331458298e-7	0.000011680944229673631	9.458278990321163e-7	2.8939561628301596e-7	2.4551924883982144e-6	4.2544465568625135e-7	1.0849437847118374e-6	0.00001328746008491326	6.925078505218799e-7	-1.0602028086439533e-7	9.09520742041107e-6	2.401987853197939e-7	1.0071383061517626e-7
4.87860461746943e-7	3.162112678527876e-9	8.144784730213704e-7	-2.3787437002733273e-6	-1.8422805441623142e-6	7.940415518206714e-7	-4.003361260924161e-6	1.189869192570392e-7	1.8575362274704988e-7	-1.4422869236939367e-6	6.66320683926642e-7	-9.338667398942029e-8	2.401987853197939e-7	1.5763397229897872e-6	7.08219081988769e-7
4.776405054423234e-7	1.6436791906266067e-8	8.161163039805801e-7	-4.529882983768409e-6	-5.284788707611778e-6	1.1952469327809991e-6	-1.4422108551333673e-6	1.8541994198541926e-7	4.5884684482680225e-7	-3.553316370329212e-6	7.878741874877368e-7	-1.085986028666769e-8	1.0071383061517626e-7	7.08219081988769e-7	1.8639761745603687e-6
